filename,dimensions,format
people\human\c0601\obj\face\f0003\texture\c0601f0003_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0601\obj\face\f0004\texture\c0601f0004_etc_mask.dds,512x512,BC7_UNORM
people\human\c0601\obj\face\f0004\texture\c0601f0004_fac_base.dds,256x512,BC7_UNORM
people\human\c0601\obj\face\f0004\texture\c0601f0004_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0601\obj\hair\h0001\texture\c0601h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0001\texture\c0601h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0002\texture\c0601h0002_hir_mask.dds,512x1024,BC7_UNORM
people\human\c0601\obj\hair\h0002\texture\c0601h0002_hir_norm.dds,1024x2048,BC7_UNORM
people\human\c0601\obj\hair\h0003\texture\c0601h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0003\texture\c0601h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0004\texture\c0601h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0004\texture\c0601h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0005\texture\c0601h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0005\texture\c0601h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0006\texture\c0601h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0006\texture\c0601h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0007\texture\c0601h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0007\texture\c0601h0007_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0008\texture\c0601h0008_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0008\texture\c0601h0008_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0009\texture\c0601h0009_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0009\texture\c0601h0009_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0010\texture\c0601h0010_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0010\texture\c0601h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0011\texture\c0601h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0011\texture\c0601h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0012\texture\c0601h0012_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0012\texture\c0601h0012_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0051\texture\c0601h0051_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0051\texture\c0601h0051_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0052\texture\c0601h0052_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0052\texture\c0601h0052_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0053\texture\c0601h0053_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0053\texture\c0601h0053_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0054\texture\c0601h0054_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0054\texture\c0601h0054_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0061\texture\c0601h0061_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0601\obj\hair\h0061\texture\c0601h0061_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\face\f0001\texture\c0701f0001_etc_mask.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0001\texture\c0701f0001_fac_base.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0001\texture\c0701f0001_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0701\obj\face\f0002\texture\c0701f0002_etc_mask.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0002\texture\c0701f0002_fac_base.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0002\texture\c0701f0002_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0701\obj\face\f0003\texture\c0701f0003_etc_mask.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0003\texture\c0701f0003_fac_base.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0003\texture\c0701f0003_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0701\obj\face\f0004\texture\c0701f0004_etc_mask.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0004\texture\c0701f0004_fac_base.dds,256x512,BC7_UNORM
people\human\c0701\obj\face\f0004\texture\c0701f0004_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0701\obj\hair\h0001\texture\c0701h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0001\texture\c0701h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0002\texture\c0701h0002_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0002\texture\c0701h0002_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0003\texture\c0701h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0003\texture\c0701h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0004\texture\c0701h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0004\texture\c0701h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0005\texture\c0701h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0005\texture\c0701h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0006\texture\c0701h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0006\texture\c0701h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0007\texture\c0701h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0007\texture\c0701h0007_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0008\texture\c0701h0008_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0008\texture\c0701h0008_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0009\texture\c0701h0009_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0009\texture\c0701h0009_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0010\texture\c0701h0010_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0010\texture\c0701h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0011\texture\c0701h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0011\texture\c0701h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0012\texture\c0701h0012_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0012\texture\c0701h0012_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0061\texture\c0701h0061_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0061\texture\c0701h0061_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0101\texture\c0701h0101_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0101\texture\c0701h0101_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0102\texture\c0701h0102_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0102\texture\c0701h0102_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0103\texture\c0701h0103_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0103\texture\c0701h0103_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0105\texture\c0701h0105_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0105\texture\c0701h0105_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0106\texture\c0701h0106_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0106\texture\c0701h0106_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0107\texture\c0701h0107_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0107\texture\c0701h0107_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0108\texture\c0701h0108_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0108\texture\c0701h0108_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0109\texture\c0701h0109_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0109\texture\c0701h0109_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0111\texture\c0701h0111_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0111\texture\c0701h0111_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0112\texture\c0701h0112_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0112\texture\c0701h0112_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0113\texture\c0701h0113_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0113\texture\c0701h0113_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0114\texture\c0701h0114_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0701\obj\hair\h0114\texture\c0701h0114_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0701\obj\tail\t0001\texture\c0701t0001_etc_mask.dds,512x256,BC7_UNORM
people\human\c0701\obj\tail\t0001\texture\c0701t0001_etc_norm.dds,512x256,BC7_UNORM
people\human\c0701\obj\tail\t0002\texture\c0701t0002_etc_mask.dds,512x256,BC7_UNORM
people\human\c0701\obj\tail\t0002\texture\c0701t0002_etc_norm.dds,512x256,BC7_UNORM
people\human\c0701\obj\tail\t0003\texture\c0701t0003_etc_mask.dds,512x256,BC7_UNORM
people\human\c0701\obj\tail\t0003\texture\c0701t0003_etc_norm.dds,512x256,BC7_UNORM
people\human\c0701\obj\tail\t0004\texture\c0701t0004_etc_mask.dds,512x256,BC7_UNORM
people\human\c0701\obj\tail\t0004\texture\c0701t0004_etc_norm.dds,512x256,BC7_UNORM
people\human\c0801\obj\face\f0001\texture\c0801f0001_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0001\texture\c0801f0001_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0001\texture\c0801f0001_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0801\obj\face\f0002\texture\c0801f0002_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0002\texture\c0801f0002_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0002\texture\c0801f0002_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0801\obj\face\f0003\texture\c0801f0003_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0003\texture\c0801f0003_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0003\texture\c0801f0003_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0801\obj\face\f0004\texture\c0801f0004_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0004\texture\c0801f0004_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0004\texture\c0801f0004_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0801\obj\face\f0101\texture\c0801f0101_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0101\texture\c0801f0101_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0102\texture\c0801f0102_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0102\texture\c0801f0102_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0103\texture\c0801f0103_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0103\texture\c0801f0103_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0104\texture\c0801f0104_etc_mask.dds,256x512,BC7_UNORM
people\human\c0801\obj\face\f0104\texture\c0801f0104_fac_base.dds,256x512,BC7_UNORM
people\human\c0801\obj\hair\h0001\texture\c0801h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0001\texture\c0801h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0002\texture\c0801h0002_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0002\texture\c0801h0002_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0003\texture\c0801h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0003\texture\c0801h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0004\texture\c0801h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0004\texture\c0801h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0005\texture\c0801h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0005\texture\c0801h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0006\texture\c0801h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0006\texture\c0801h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0007\texture\c0801h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0007\texture\c0801h0007_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0008\texture\c0801h0008_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0008\texture\c0801h0008_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0009\texture\c0801h0009_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0009\texture\c0801h0009_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0010\texture\c0801h0010_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0010\texture\c0801h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0011\texture\c0801h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0011\texture\c0801h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0012\texture\c0801h0012_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0012\texture\c0801h0012_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0051\texture\c0801h0051_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0051\texture\c0801h0051_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0052\texture\c0801h0052_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0052\texture\c0801h0052_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0053\texture\c0801h0053_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0053\texture\c0801h0053_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0054\texture\c0801h0054_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0054\texture\c0801h0054_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0055\texture\c0801h0055_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0055\texture\c0801h0055_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0061\texture\c0801h0061_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0061\texture\c0801h0061_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0101\texture\c0801h0101_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0101\texture\c0801h0101_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0102\texture\c0801h0102_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0102\texture\c0801h0102_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0103\texture\c0801h0103_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0103\texture\c0801h0103_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0105\texture\c0801h0105_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0105\texture\c0801h0105_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0106\texture\c0801h0106_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0106\texture\c0801h0106_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0107\texture\c0801h0107_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0107\texture\c0801h0107_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0108\texture\c0801h0108_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0108\texture\c0801h0108_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0110\texture\c0801h0110_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0110\texture\c0801h0110_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0111\texture\c0801h0111_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0111\texture\c0801h0111_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0112\texture\c0801h0112_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0112\texture\c0801h0112_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0113\texture\c0801h0113_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0113\texture\c0801h0113_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0115\texture\c0801h0115_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0801\obj\hair\h0115\texture\c0801h0115_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\body\b0001\texture\c0901b0001_norm.dds,1024x2048,BC7_UNORM
people\human\c0901\obj\face\f0001\texture\c0901f0001_etc_mask.dds,512x512,BC7_UNORM
people\human\c0901\obj\face\f0001\texture\c0901f0001_fac_base.dds,256x512,BC7_UNORM
people\human\c0901\obj\face\f0001\texture\c0901f0001_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0901\obj\face\f0002\texture\c0901f0002_etc_mask.dds,512x512,BC7_UNORM
people\human\c0901\obj\face\f0002\texture\c0901f0002_fac_base.dds,256x512,BC7_UNORM
people\human\c0901\obj\face\f0002\texture\c0901f0002_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0901\obj\face\f0003\texture\c0901f0003_etc_mask.dds,512x512,BC7_UNORM
people\human\c0901\obj\face\f0003\texture\c0901f0003_fac_base.dds,256x512,BC7_UNORM
people\human\c0901\obj\face\f0003\texture\c0901f0003_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0901\obj\face\f0004\texture\c0901f0004_etc_mask.dds,512x512,BC7_UNORM
people\human\c0901\obj\face\f0004\texture\c0901f0004_fac_base.dds,256x512,BC7_UNORM
people\human\c0901\obj\face\f0004\texture\c0901f0004_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0901\obj\face\f0102\texture\c0901f0102_fac_base.dds,256x512,BC7_UNORM
people\human\c0901\obj\face\f0103\texture\c0901f0103_etc_mask.dds,512x512,BC7_UNORM
people\human\c0901\obj\face\f0103\texture\c0901f0103_fac_base.dds,256x512,BC7_UNORM
people\human\c0901\obj\face\f0103\texture\c0901f0103_fac_norm.dds,512x1024,BC7_UNORM
people\human\c0901\obj\face\f0104\texture\c0901f0104_fac_base.dds,256x512,BC7_UNORM
people\human\c0901\obj\hair\h0001\texture\c0901h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0001\texture\c0901h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0002\texture\c0901h0002_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0002\texture\c0901h0002_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0003\texture\c0901h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0003\texture\c0901h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0004\texture\c0901h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0004\texture\c0901h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0005\texture\c0901h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0005\texture\c0901h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0006\texture\c0901h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0006\texture\c0901h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0007\texture\c0901h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0007\texture\c0901h0007_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0008\texture\c0901h0008_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0008\texture\c0901h0008_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0010\texture\c0901h0010_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0010\texture\c0901h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0011\texture\c0901h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0011\texture\c0901h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0012\texture\c0901h0012_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0012\texture\c0901h0012_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0013\texture\c0901h0013_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0013\texture\c0901h0013_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0051\texture\c0901h0051_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0051\texture\c0901h0051_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0052\texture\c0901h0052_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0052\texture\c0901h0052_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0053\texture\c0901h0053_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0053\texture\c0901h0053_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0054\texture\c0901h0054_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0054\texture\c0901h0054_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0055\texture\c0901h0055_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0055\texture\c0901h0055_hir_norm.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0061\texture\c0901h0061_hir_mask.dds,1024x512,BC7_UNORM
people\human\c0901\obj\hair\h0061\texture\c0901h0061_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\face\f0001\texture\c1001f0001_etc_mask.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0001\texture\c1001f0001_fac_base.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0001\texture\c1001f0001_fac_norm.dds,512x1024,BC7_UNORM
people\human\c1001\obj\face\f0002\texture\c1001f0002_etc_mask.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0002\texture\c1001f0002_fac_base.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0002\texture\c1001f0002_fac_norm.dds,512x1024,BC7_UNORM
people\human\c1001\obj\face\f0003\texture\c1001f0003_etc_mask.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0003\texture\c1001f0003_fac_base.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0003\texture\c1001f0003_fac_norm.dds,512x1024,BC7_UNORM
people\human\c1001\obj\face\f0004\texture\c1001f0004_etc_mask.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0004\texture\c1001f0004_fac_base.dds,256x512,BC7_UNORM
people\human\c1001\obj\face\f0004\texture\c1001f0004_fac_norm.dds,512x1024,BC7_UNORM
people\human\c1001\obj\hair\h0001\texture\c1001h0001_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0001\texture\c1001h0001_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0002\texture\c1001h0002_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0002\texture\c1001h0002_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0003\texture\c1001h0003_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0003\texture\c1001h0003_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0004\texture\c1001h0004_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0004\texture\c1001h0004_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0005\texture\c1001h0005_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0005\texture\c1001h0005_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0006\texture\c1001h0006_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0006\texture\c1001h0006_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0007\texture\c1001h0007_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0007\texture\c1001h0007_hir_norm.dds,2048x1024,BC7_UNORM
people\human\c1001\obj\hair\h0008\texture\c1001h0008_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0008\texture\c1001h0008_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0009\texture\c1001h0009_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0009\texture\c1001h0009_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0010\texture\c1001h0010_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0010\texture\c1001h0010_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0011\texture\c1001h0011_hir_mask.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0011\texture\c1001h0011_hir_norm.dds,1024x512,BC7_UNORM
people\human\c1001\obj\hair\h0012\texture\c1001h0012_hir_mask.dds,1024x512,BC7_UNORM
