index,filename,dimensions,format
2806,7-0_output\fld\e3f1\texture\e3f1_a1_itm01_d.dds,512x512,BC7_UNORM
2807,6-3_output\fld\e3f1\texture\e3f1_a1_tkb01_n.dds,256x256,BC3_UNORM
2807,7-0_output\fld\e3f1\texture\e3f1_a1_tkb01_n.dds,256x256,BC7_UNORM
2808,6-3_output\fld\e3f1\texture\e3f1_c1_sho01_n.dds,512x512,BC3_UNORM
2808,7-0_output\fld\e3f1\texture\e3f1_c1_sho01_n.dds,512x512,BC7_UNORM
2809,6-3_output\fld\e3f1\texture\e3f1_c1_wal01_n.dds,512x512,BC3_UNORM
2809,7-0_output\fld\e3f1\texture\e3f1_c1_wal01_n.dds,512x512,BC7_UNORM
2810,6-3_output\fld\e3f1\texture\e3f1_d1_emv01_d.dds,256x256,BC1_UNORM
2810,7-0_output\fld\e3f1\texture\e3f1_d1_emv01_d.dds,256x256,BC7_UNORM
2811,6-3_output\fld\e3f1\texture\e3f1_g1_mtl03_n.dds,512x512,BC3_UNORM
2811,7-0_output\fld\e3f1\texture\e3f1_g1_mtl03_n.dds,512x512,BC7_UNORM
2812,6-3_output\fld\e3f1\texture\e3f1_p2_barc1_n.dds,256x512,BC3_UNORM
2812,7-0_output\fld\e3f1\texture\e3f1_p2_barc1_n.dds,256x512,BC7_UNORM
2813,6-3_output\fld\e3f1\texture\e3f1_p2_bcor2_d.dds,512x512,BC1_UNORM
2813,7-0_output\fld\e3f1\texture\e3f1_p2_bcor2_d.dds,512x512,BC7_UNORM
2814,6-3_output\fld\e3f1\texture\e3f1_p2_fan08_d.dds,512x256,BC1_UNORM
2814,7-0_output\fld\e3f1\texture\e3f1_p2_fan08_d.dds,512x256,BC7_UNORM
2815,6-3_output\fld\e3f1\texture\e3f1_p2_isog1_n.dds,256x512,BC3_UNORM
2815,7-0_output\fld\e3f1\texture\e3f1_p2_isog1_n.dds,256x512,BC7_UNORM
2816,6-3_output\fld\e3f1\texture\e3f1_p2_kelp1_d.dds,512x256,BC1_UNORM
2816,7-0_output\fld\e3f1\texture\e3f1_p2_kelp1_d.dds,512x256,BC7_UNORM
2817,6-3_output\fld\e3f1\texture\e3f1_p2_leaf1_d.dds,128x128,BC1_UNORM
2817,7-0_output\fld\e3f1\texture\e3f1_p2_leaf1_d.dds,128x128,BC7_UNORM
2818,6-3_output\fld\e3f1\texture\e3f1_p2_sast1_n.dds,256x256,BC3_UNORM
2818,7-0_output\fld\e3f1\texture\e3f1_p2_sast1_n.dds,256x256,BC7_UNORM
2819,6-3_output\fld\e3f1\texture\e3f1_p2_sng01_d.dds,1024x1024,BC1_UNORM
2819,7-0_output\fld\e3f1\texture\e3f1_p2_sng01_d.dds,1024x1024,BC7_UNORM
2820,6-3_output\fld\e3f1\texture\e3f1_p2_sng02_d.dds,1024x512,BC1_UNORM
2820,7-0_output\fld\e3f1\texture\e3f1_p2_sng02_d.dds,1024x512,BC7_UNORM
2821,6-3_output\fld\e3f1\texture\e3f1_p2_sng02_n.dds,512x256,BC3_UNORM
2821,7-0_output\fld\e3f1\texture\e3f1_p2_sng02_n.dds,512x256,BC7_UNORM
2822,6-3_output\fld\e3f1\texture\e3f1_p2_sng03_d.dds,512x1024,BC1_UNORM
2822,7-0_output\fld\e3f1\texture\e3f1_p2_sng03_d.dds,512x1024,BC7_UNORM
2834,6-3_output\fld\e3f1\texture\e3f1_t1_wall3_n.dds,512x512,BC1_UNORM
2834,7-0_output\fld\e3f1\texture\e3f1_t1_wall3_n.dds,512x512,BC7_UNORM
2839,6-3_output\fld\e3f1\texture\e3f1_v0_hut05_d.dds,512x512,BC1_UNORM
2839,7-0_output\fld\e3f1\texture\e3f1_v0_hut05_d.dds,512x512,BC7_UNORM
2840,6-3_output\fld\e3f1\texture\e3f1_v0_hut05_n.dds,512x512,BC3_UNORM
2840,7-0_output\fld\e3f1\texture\e3f1_v0_hut05_n.dds,512x512,BC7_UNORM
2841,6-3_output\fld\e3f1\texture\e3f1_v1_sng1_n.dds,512x512,BC3_UNORM
2841,7-0_output\fld\e3f1\texture\e3f1_v1_sng1_n.dds,512x512,BC7_UNORM
2842,6-3_output\fld\e3f1\texture\_e3f1_p2_plnt1_d.dds,1024x1024,BC1_UNORM
2842,7-0_output\fld\e3f1\texture\_e3f1_p2_plnt1_d.dds,1024x1024,BC7_UNORM
2845,6-3_output\fld\e3f2\texture\e3f2_a1_bri04_d.dds,512x512,BC1_UNORM
2845,7-0_output\fld\e3f2\texture\e3f2_a1_bri04_d.dds,512x512,BC7_UNORM
2846,6-3_output\fld\e3f2\texture\e3f2_a1_cas1a_n.dds,512x512,BC3_UNORM
2846,7-0_output\fld\e3f2\texture\e3f2_a1_cas1a_n.dds,512x512,BC7_UNORM
2847,6-3_output\fld\e3f2\texture\e3f2_a1_cas2a_n.dds,512x512,BC3_UNORM
2847,7-0_output\fld\e3f2\texture\e3f2_a1_cas2a_n.dds,512x512,BC7_UNORM
2848,6-3_output\fld\e3f2\texture\e3f2_a1_cho02_d.dds,256x256,BC1_UNORM
2848,7-0_output\fld\e3f2\texture\e3f2_a1_cho02_d.dds,256x256,BC7_UNORM
2849,6-3_output\fld\e3f2\texture\e3f2_a1_tai03_n.dds,512x512,BC3_UNORM
2849,7-0_output\fld\e3f2\texture\e3f2_a1_tai03_n.dds,512x512,BC7_UNORM
2850,6-3_output\fld\e3f2\texture\e3f2_a1_wall1_n.dds,1024x1024,BC3_UNORM
2850,7-0_output\fld\e3f2\texture\e3f2_a1_wall1_n.dds,1024x1024,BC7_UNORM
2853,6-3_output\fld\e3f2\texture\e3f2_a1_wall7_n.dds,512x512,BC3_UNORM
2853,7-0_output\fld\e3f2\texture\e3f2_a1_wall7_n.dds,512x512,BC7_UNORM
2854,6-3_output\fld\e3f2\texture\e3f2_a1_wall8_n.dds,512x512,BC3_UNORM
2854,7-0_output\fld\e3f2\texture\e3f2_a1_wall8_n.dds,512x512,BC7_UNORM
2855,6-3_output\fld\e3f2\texture\e3f2_a1_wallx_n.dds,512x1024,BC3_UNORM
2855,7-0_output\fld\e3f2\texture\e3f2_a1_wallx_n.dds,512x1024,BC7_UNORM
2856,6-3_output\fld\e3f2\texture\e3f2_a1_win01_n.dds,512x1024,BC3_UNORM
2856,7-0_output\fld\e3f2\texture\e3f2_a1_win01_n.dds,512x1024,BC7_UNORM
2857,6-3_output\fld\e3f2\texture\e3f2_a1_win02_n.dds,512x1024,BC3_UNORM
2857,7-0_output\fld\e3f2\texture\e3f2_a1_win02_n.dds,512x1024,BC7_UNORM
2858,6-3_output\fld\e3f2\texture\e3f2_a1_win03_d.dds,512x512,BC1_UNORM
2858,7-0_output\fld\e3f2\texture\e3f2_a1_win03_d.dds,512x512,BC7_UNORM
2859,6-3_output\fld\e3f2\texture\e3f2_p0_plt01_d.dds,512x512,BC1_UNORM
2859,7-0_output\fld\e3f2\texture\e3f2_p0_plt01_d.dds,512x512,BC7_UNORM
2860,6-3_output\fld\e3f2\texture\e3f2_p2_lef01_d.dds,256x512,BC1_UNORM
2860,7-0_output\fld\e3f2\texture\e3f2_p2_lef01_d.dds,256x512,BC7_UNORM
2861,6-3_output\fld\e3f2\texture\e3f2_p2_lef02_d.dds,512x512,BC1_UNORM
2861,7-0_output\fld\e3f2\texture\e3f2_p2_lef02_d.dds,512x512,BC7_UNORM
2862,6-3_output\fld\e3f2\texture\e3f2_p3_brn01_d.dds,256x512,BC1_UNORM
2862,7-0_output\fld\e3f2\texture\e3f2_p3_brn01_d.dds,256x512,BC7_UNORM
2863,6-3_output\fld\e3f2\texture\e3f2_p3_lef01_d.dds,512x1024,BC1_UNORM
2863,7-0_output\fld\e3f2\texture\e3f2_p3_lef01_d.dds,512x1024,BC7_UNORM
2864,6-3_output\fld\e3f2\texture\e3f2_p3_lef02_d.dds,512x1024,BC1_UNORM
2864,7-0_output\fld\e3f2\texture\e3f2_p3_lef02_d.dds,512x1024,BC7_UNORM
2865,6-3_output\fld\e3f2\texture\e3f2_p3_lod01_d.dds,512x512,BC1_UNORM
2865,7-0_output\fld\e3f2\texture\e3f2_p3_lod01_d.dds,512x512,BC7_UNORM
2866,6-3_output\fld\e3f2\texture\e3f2_p3_lod02_d.dds,512x512,BC1_UNORM
2866,7-0_output\fld\e3f2\texture\e3f2_p3_lod02_d.dds,512x512,BC7_UNORM
2867,6-3_output\fld\e3f2\texture\e3f2_p4_brn01_d.dds,512x512,BC1_UNORM
2867,7-0_output\fld\e3f2\texture\e3f2_p4_brn01_d.dds,512x512,BC7_UNORM
2868,6-3_output\fld\e3f2\texture\e3f2_p4_lef02_d.dds,512x512,BC1_UNORM
2868,7-0_output\fld\e3f2\texture\e3f2_p4_lef02_d.dds,512x512,BC7_UNORM
2869,6-3_output\fld\e3f2\texture\e3f2_p5_lef05_d.dds,1024x1024,BC1_UNORM
2869,7-0_output\fld\e3f2\texture\e3f2_p5_lef05_d.dds,1024x1024,BC7_UNORM
2870,6-3_output\fld\e3f2\texture\e3f2_p6_plt01_d.dds,512x512,BC1_UNORM
2870,7-0_output\fld\e3f2\texture\e3f2_p6_plt01_d.dds,512x512,BC7_UNORM
2871,6-3_output\fld\e3f2\texture\e3f2_p6_plt02_d.dds,512x128,BC1_UNORM
2871,7-0_output\fld\e3f2\texture\e3f2_p6_plt02_d.dds,512x128,BC7_UNORM
2872,6-3_output\fld\e3f2\texture\e3f2_p8_plt01_d.dds,256x256,BC1_UNORM
2872,7-0_output\fld\e3f2\texture\e3f2_p8_plt01_d.dds,256x256,BC7_UNORM
2873,6-3_output\fld\e3f2\texture\e3f2_q1_met07_n.dds,256x512,BC3_UNORM
2873,7-0_output\fld\e3f2\texture\e3f2_q1_met07_n.dds,256x512,BC7_UNORM
2874,6-3_output\fld\e3f2\texture\e3f2_q1_met12_n.dds,128x128,BC3_UNORM
2874,7-0_output\fld\e3f2\texture\e3f2_q1_met12_n.dds,128x128,BC7_UNORM
2875,6-3_output\fld\e3f2\texture\e3f2_q1_met14_n.dds,512x512,BC3_UNORM
2875,7-0_output\fld\e3f2\texture\e3f2_q1_met14_n.dds,512x512,BC7_UNORM
2876,6-3_output\fld\e3f2\texture\e3f2_q1_met21_n.dds,512x1024,BC3_UNORM
2876,7-0_output\fld\e3f2\texture\e3f2_q1_met21_n.dds,512x1024,BC7_UNORM
2877,6-3_output\fld\e3f2\texture\e3f2_t1_cry01_n.dds,1024x1024,BC3_UNORM
2877,7-0_output\fld\e3f2\texture\e3f2_t1_cry01_n.dds,1024x1024,BC7_UNORM
2891,6-3_output\fld\e3f2\texture\e3f2_t1_stc2_n.dds,512x512,BC3_UNORM
2891,7-0_output\fld\e3f2\texture\e3f2_t1_stc2_n.dds,512x512,BC7_UNORM
2909,6-3_output\fld\e3f3\texture\e3f3_a1_fga01_d.dds,512x512,BC3_UNORM
2909,7-0_output\fld\e3f3\texture\e3f3_a1_fga01_d.dds,512x512,BC7_UNORM
2910,6-3_output\fld\e3f3\texture\e3f3_a1_tkb01_n.dds,256x256,BC3_UNORM
2910,7-0_output\fld\e3f3\texture\e3f3_a1_tkb01_n.dds,256x256,BC7_UNORM
2911,6-3_output\fld\e3f3\texture\e3f3_a1_wal01_n.dds,512x512,BC3_UNORM
2911,7-0_output\fld\e3f3\texture\e3f3_a1_wal01_n.dds,512x512,BC7_UNORM
2912,6-3_output\fld\e3f3\texture\e3f3_f1_fur01_d.dds,128x128,BC1_UNORM
2912,7-0_output\fld\e3f3\texture\e3f3_f1_fur01_d.dds,128x128,BC7_UNORM
2913,6-3_output\fld\e3f3\texture\e3f3_p0_plt01_d.dds,512x512,BC1_UNORM
2913,7-0_output\fld\e3f3\texture\e3f3_p0_plt01_d.dds,512x512,BC7_UNORM
2914,6-3_output\fld\e3f3\texture\e3f3_p0_plt02_d.dds,512x512,BC1_UNORM
2914,7-0_output\fld\e3f3\texture\e3f3_p0_plt02_d.dds,512x512,BC7_UNORM
2915,6-3_output\fld\e3f3\texture\e3f3_p1_tre02_d.dds,512x512,BC1_UNORM
2915,7-0_output\fld\e3f3\texture\e3f3_p1_tre02_d.dds,512x512,BC7_UNORM
2916,6-3_output\fld\e3f3\texture\e3f3_t1_cry01_n.dds,512x512,BC3_UNORM
2916,7-0_output\fld\e3f3\texture\e3f3_t1_cry01_n.dds,512x512,BC7_UNORM
2920,6-3_output\fld\e3f3\texture\e3f3_t1_grd02_n.dds,2048x2048,BC1_UNORM
2920,7-0_output\fld\e3f3\texture\e3f3_t1_grd02_n.dds,2048x2048,BC7_UNORM
2924,6-3_output\fld\e3f3\texture\e3f3_t1_grd04_n.dds,2048x2048,BC1_UNORM
2924,7-0_output\fld\e3f3\texture\e3f3_t1_grd04_n.dds,2048x2048,BC7_UNORM
2934,6-3_output\fld\e3f3\texture\e3f3_v1_clt00_d.dds,512x256,BC1_UNORM
2934,7-0_output\fld\e3f3\texture\e3f3_v1_clt00_d.dds,512x256,BC7_UNORM
2935,6-3_output\fld\e3f3\texture\e3f3_v1_flg03_d.dds,1024x1024,BC1_UNORM
2935,7-0_output\fld\e3f3\texture\e3f3_v1_flg03_d.dds,1024x1024,BC7_UNORM
2936,6-3_output\fld\e3f3\texture\e3f3_v1_m0482_d.dds,512x512,BC1_UNORM
2936,7-0_output\fld\e3f3\texture\e3f3_v1_m0482_d.dds,512x512,BC7_UNORM
2937,6-3_output\fld\e3f3\texture\e3f3_x0_she01_n.dds,512x1024,BC3_UNORM
2937,7-0_output\fld\e3f3\texture\e3f3_x0_she01_n.dds,512x1024,BC7_UNORM
2938,6-3_output\fld\e3f3\texture\_n_wave_002.dds,512x512,BC3_UNORM
2938,7-0_output\fld\e3f3\texture\_n_wave_002.dds,512x512,BC7_UNORM
2939,6-3_output\fld\e3fa\texture\e3fa_a1_coin1_d.dds,512x512,BC1_UNORM
2939,7-0_output\fld\e3fa\texture\e3fa_a1_coin1_d.dds,512x512,BC7_UNORM
2940,6-3_output\fld\e3fb\texture\e3fb_p1_hasu1_d.dds,256x256,BC1_UNORM
2940,7-0_output\fld\e3fb\texture\e3fb_p1_hasu1_d.dds,256x256,BC7_UNORM
2941,6-3_output\fld\e3fb\texture\e3fb_p1_plt01_d.dds,512x512,BC1_UNORM
2941,7-0_output\fld\e3fb\texture\e3fb_p1_plt01_d.dds,512x512,BC7_UNORM
2942,6-3_output\fld\e3fb\texture\_e3fb_p1_grs02_d.dds,256x512,BC1_UNORM
2942,7-0_output\fld\e3fb\texture\_e3fb_p1_grs02_d.dds,256x512,BC7_UNORM
2943,6-3_output\fld\e3fb\texture\_e3fb_p1_hasu2_d.dds,1024x1024,BC1_UNORM
2943,7-0_output\fld\e3fb\texture\_e3fb_p1_hasu2_d.dds,1024x1024,BC7_UNORM
2944,6-3_output\fld\e3fb\texture\_e3fb_p1_lef01_d.dds,512x512,BC1_UNORM
2944,7-0_output\fld\e3fb\texture\_e3fb_p1_lef01_d.dds,512x512,BC7_UNORM
2945,6-3_output\fld\e3fb\texture\_e3fb_p1_lef02_d.dds,512x512,BC1_UNORM
2945,7-0_output\fld\e3fb\texture\_e3fb_p1_lef02_d.dds,512x512,BC7_UNORM
2946,6-3_output\fld\e3fb\texture\_e3fb_p1_lef03_d.dds,512x512,BC1_UNORM
2946,7-0_output\fld\e3fb\texture\_e3fb_p1_lef03_d.dds,512x512,BC7_UNORM
2947,6-3_output\fld\e3fb\texture\_e3fb_p1_lef04_d.dds,512x512,BC1_UNORM
2947,7-0_output\fld\e3fb\texture\_e3fb_p1_lef04_d.dds,512x512,BC7_UNORM
2950,6-3_output\fld\e3fd\texture\e3fd_q1_met01_d.dds,256x256,BC1_UNORM
2950,7-0_output\fld\e3fd\texture\e3fd_q1_met01_d.dds,256x256,BC7_UNORM
2951,6-3_output\fld\e3fd\texture\e3fd_q5_tank1_n.dds,512x1024,BC3_UNORM
2951,7-0_output\fld\e3fd\texture\e3fd_q5_tank1_n.dds,512x1024,BC7_UNORM
2952,6-3_output\fld\e3fd\texture\e3fd_q7_lift4_n.dds,512x512,BC3_UNORM
2952,7-0_output\fld\e3fd\texture\e3fd_q7_lift4_n.dds,512x512,BC7_UNORM
2953,6-3_output\fld\e3fd\texture\_e3fd_p1_flo02_d.dds,1024x1024,BC1_UNORM
2953,7-0_output\fld\e3fd\texture\_e3fd_p1_flo02_d.dds,1024x1024,BC7_UNORM
2954,6-3_output\fld\e3fd\texture\_e3fd_p1_leaf3_d.dds,512x512,BC1_UNORM
2954,7-0_output\fld\e3fd\texture\_e3fd_p1_leaf3_d.dds,512x512,BC7_UNORM
2955,6-3_output\fld\e3fd\texture\_e3fd_p1_leaf4_d.dds,512x512,BC1_UNORM
2955,7-0_output\fld\e3fd\texture\_e3fd_p1_leaf4_d.dds,512x512,BC7_UNORM
2956,6-3_output\fld\e3fd\texture\_e3fd_p1_leaf5_d.dds,512x512,BC1_UNORM
2956,7-0_output\fld\e3fd\texture\_e3fd_p1_leaf5_d.dds,512x512,BC7_UNORM
2957,6-3_output\fld\e3fd\texture\_e3fd_p1_leaf6_d.dds,512x512,BC1_UNORM
2957,7-0_output\fld\e3fd\texture\_e3fd_p1_leaf6_d.dds,512x512,BC7_UNORM
2958,6-3_output\fld\e3fd\texture\_e3fd_p1_leaf7_d.dds,512x512,BC1_UNORM
2958,7-0_output\fld\e3fd\texture\_e3fd_p1_leaf7_d.dds,512x512,BC7_UNORM
2959,6-3_output\fld\e3fe\texture\e3fe_a2_lamp2_d.dds,1024x1024,BC1_UNORM
2959,7-0_output\fld\e3fe\texture\e3fe_a2_lamp2_d.dds,1024x1024,BC7_UNORM
2960,6-3_output\fld\e3fe\texture\e3fe_b1_fusa1_d.dds,512x512,BC1_UNORM
2960,7-0_output\fld\e3fe\texture\e3fe_b1_fusa1_d.dds,512x512,BC7_UNORM
2961,6-3_output\fld\e3fe\texture\e3fe_t1_rock1_n.dds,1024x1024,BC3_UNORM
2961,7-0_output\fld\e3fe\texture\e3fe_t1_rock1_n.dds,1024x1024,BC7_UNORM
2962,6-3_output\fld\e3fe\texture\e3fe_xx_ksen1_d.dds,32x2048,BC1_UNORM
2962,7-0_output\fld\e3fe\texture\e3fe_xx_ksen1_d.dds,32x2048,BC7_UNORM
2963,6-3_output\fld\e3fe\texture\_e3fe_xx_fude1_d.dds,64x1024,BC1_UNORM
2963,7-0_output\fld\e3fe\texture\_e3fe_xx_fude1_d.dds,64x1024,BC7_UNORM
2964,6-3_output\fld\e3fe\texture\_e3fe_xx_moya1_d.dds,128x1024,BC1_UNORM
2964,7-0_output\fld\e3fe\texture\_e3fe_xx_moya1_d.dds,128x1024,BC7_UNORM
2965,6-3_output\fld\e3ff\texture\e3ff_a0_itm01_d.dds,512x512,BC1_UNORM
2965,7-0_output\fld\e3ff\texture\e3ff_a0_itm01_d.dds,512x512,BC7_UNORM
2966,6-3_output\fld\e3ff\texture\e3ff_a1_itm01_d.dds,512x512,BC1_UNORM
2966,7-0_output\fld\e3ff\texture\e3ff_a1_itm01_d.dds,512x512,BC7_UNORM
2967,6-3_output\fld\e3ff\texture\e3ff_aa_itm01_n.dds,512x512,BC3_UNORM
2967,7-0_output\fld\e3ff\texture\e3ff_aa_itm01_n.dds,512x512,BC7_UNORM
2968,6-3_output\fld\e3ff\texture\e3ff_p0_plt05_d.dds,1024x512,BC1_UNORM
2968,7-0_output\fld\e3ff\texture\e3ff_p0_plt05_d.dds,1024x512,BC7_UNORM
2969,6-3_output\fld\e3ff\texture\e3ff_p1_brn01_d.dds,512x512,BC1_UNORM
2969,7-0_output\fld\e3ff\texture\e3ff_p1_brn01_d.dds,512x512,BC7_UNORM
2970,6-3_output\fld\e3ff\texture\e3ff_p1_lef01_d.dds,512x1024,BC1_UNORM
2970,7-0_output\fld\e3ff\texture\e3ff_p1_lef01_d.dds,512x1024,BC7_UNORM
2971,6-3_output\fld\e3ff\texture\e3ff_p1_lod1_d.dds,512x512,BC1_UNORM
2971,7-0_output\fld\e3ff\texture\e3ff_p1_lod1_d.dds,512x512,BC7_UNORM
2972,6-3_output\fld\e3ff\texture\e3ff_p2_lef01_d.dds,256x512,BC1_UNORM
2972,7-0_output\fld\e3ff\texture\e3ff_p2_lef01_d.dds,256x512,BC7_UNORM
2973,6-3_output\fld\e3ff\texture\e3ff_p3_lef01_d.dds,512x512,BC1_UNORM
2973,7-0_output\fld\e3ff\texture\e3ff_p3_lef01_d.dds,512x512,BC7_UNORM
2974,6-3_output\fld\e3ff\texture\_e3ff_g0_bld03_d.dds,128x64,BC1_UNORM
2974,7-0_output\fld\e3ff\texture\_e3ff_g0_bld03_d.dds,128x64,BC7_UNORM
2975,6-3_output\fld\e3fg\texture\e3fg_a1_fus01_d.dds,512x512,BC1_UNORM
2975,7-0_output\fld\e3fg\texture\e3fg_a1_fus01_d.dds,512x512,BC7_UNORM
2976,6-3_output\fld\e3fg\texture\e3fg_a2_flg01_d.dds,256x1024,BC1_UNORM
2976,7-0_output\fld\e3fg\texture\e3fg_a2_flg01_d.dds,256x1024,BC7_UNORM
2977,6-3_output\fld\e3fg\texture\_e3fg_p1_plt01_d.dds,512x512,BC1_UNORM
2977,7-0_output\fld\e3fg\texture\_e3fg_p1_plt01_d.dds,512x512,BC7_UNORM
2978,6-3_output\fld\e3fg\texture\_e3fg_p1_plt02_d.dds,1024x1024,BC1_UNORM
2978,7-0_output\fld\e3fg\texture\_e3fg_p1_plt02_d.dds,1024x1024,BC7_UNORM
2981,6-3_output\fld\f1f1\texture\f1f1_a1_frag1_d.dds,256x512,BC1_UNORM
2981,7-0_output\fld\f1f1\texture\f1f1_a1_frag1_d.dds,256x512,BC7_UNORM
2982,6-3_output\fld\f1f1\texture\f1f1_a1_wara1_d.dds,512x256,BC1_UNORM
2982,7-0_output\fld\f1f1\texture\f1f1_a1_wara1_d.dds,512x256,BC7_UNORM
2983,6-3_output\fld\f1f1\texture\f1f1_a1_wind1_d.dds,256x256,BC1_UNORM
2983,7-0_output\fld\f1f1\texture\f1f1_a1_wind1_d.dds,256x256,BC7_UNORM
2984,6-3_output\fld\f1f1\texture\f1f1_d1_metl4_d.dds,512x512,BC1_UNORM
2984,7-0_output\fld\f1f1\texture\f1f1_d1_metl4_d.dds,512x512,BC7_UNORM
2985,6-3_output\fld\f1f1\texture\f1f1_d1_stai_d.dds,512x512,BC1_UNORM
2985,7-0_output\fld\f1f1\texture\f1f1_d1_stai_d.dds,512x512,BC7_UNORM
2986,6-3_output\fld\f1f1\texture\f1f1_p6_plan2_d.dds,256x512,BC1_UNORM
2986,7-0_output\fld\f1f1\texture\f1f1_p6_plan2_d.dds,256x512,BC7_UNORM
3014,6-3_output\fld\f1f1\texture\_f1f0_leafsdw01_d.dds,1024x1024,BC1_UNORM
3014,7-0_output\fld\f1f1\texture\_f1f0_leafsdw01_d.dds,1024x1024,BC7_UNORM
3015,6-3_output\fld\f1f1\texture\_f1f0_leafsdw02_d.dds,256x256,BC1_UNORM
3015,7-0_output\fld\f1f1\texture\_f1f0_leafsdw02_d.dds,256x256,BC7_UNORM
3016,6-3_output\fld\f1f1\texture\_f1f1_b1_flow1_d.dds,128x128,BC1_UNORM
3016,7-0_output\fld\f1f1\texture\_f1f1_b1_flow1_d.dds,128x128,BC7_UNORM
3017,6-3_output\fld\f1f1\texture\_f1f1_b1_flow2_d.dds,128x128,BC1_UNORM
3017,7-0_output\fld\f1f1\texture\_f1f1_b1_flow2_d.dds,128x128,BC7_UNORM
3018,6-3_output\fld\f1f1\texture\_f1f1_b3_fall1_d.dds,256x128,BC1_UNORM
3018,7-0_output\fld\f1f1\texture\_f1f1_b3_fall1_d.dds,256x128,BC7_UNORM
3019,6-3_output\fld\f1f1\texture\_f1f1_d1_ueki1_d.dds,256x512,BC1_UNORM
3019,7-0_output\fld\f1f1\texture\_f1f1_d1_ueki1_d.dds,256x512,BC7_UNORM
3020,6-3_output\fld\f1f1\texture\_f1f1_p1_giza1_d.dds,128x256,BC1_UNORM
3020,7-0_output\fld\f1f1\texture\_f1f1_p1_giza1_d.dds,128x256,BC7_UNORM
3021,6-3_output\fld\f1f1\texture\_f1f1_p1_hasu1_d.dds,1024x1024,BC1_UNORM
3021,7-0_output\fld\f1f1\texture\_f1f1_p1_hasu1_d.dds,1024x1024,BC7_UNORM
3022,6-3_output\fld\f1f1\texture\_f1f1_p1_hasu2_d.dds,512x1024,BC1_UNORM
3022,7-0_output\fld\f1f1\texture\_f1f1_p1_hasu2_d.dds,512x1024,BC7_UNORM
3023,6-3_output\fld\f1f1\texture\_f1f1_p1_low01_d.dds,512x512,BC1_UNORM
3023,7-0_output\fld\f1f1\texture\_f1f1_p1_low01_d.dds,512x512,BC7_UNORM
3024,6-3_output\fld\f1f1\texture\_f1f1_p1_trea3_d.dds,2048x2048,BC1_UNORM
3024,7-0_output\fld\f1f1\texture\_f1f1_p1_trea3_d.dds,2048x2048,BC7_UNORM
3025,6-3_output\fld\f1f1\texture\_f1f1_p1_trea5_d.dds,256x256,BC1_UNORM
3025,7-0_output\fld\f1f1\texture\_f1f1_p1_trea5_d.dds,256x256,BC7_UNORM
3026,6-3_output\fld\f1f1\texture\_f1f1_p2_weed1_d.dds,256x512,BC1_UNORM
3026,7-0_output\fld\f1f1\texture\_f1f1_p2_weed1_d.dds,256x512,BC7_UNORM
3027,6-3_output\fld\f1f1\texture\_f1f1_p2_weed2_d.dds,128x256,BC1_UNORM
3027,7-0_output\fld\f1f1\texture\_f1f1_p2_weed2_d.dds,128x256,BC7_UNORM
3028,6-3_output\fld\f1f1\texture\_f1f1_t1_leaf1_d.dds,512x512,BC1_UNORM
3028,7-0_output\fld\f1f1\texture\_f1f1_t1_leaf1_d.dds,512x512,BC7_UNORM
3029,6-3_output\fld\f1f1\texture\_f1f1_t6_gras1_d.dds,512x512,BC1_UNORM
3029,7-0_output\fld\f1f1\texture\_f1f1_t6_gras1_d.dds,512x512,BC7_UNORM
3030,6-3_output\fld\f1f1\texture\_f1f1_u1_enke1_d.dds,2048x1024,BC1_UNORM
3030,7-0_output\fld\f1f1\texture\_f1f1_u1_enke1_d.dds,2048x1024,BC7_UNORM
3031,6-3_output\fld\f1f1\texture\_f1f1_u1_mori2_d.dds,512x512,BC1_UNORM
3031,7-0_output\fld\f1f1\texture\_f1f1_u1_mori2_d.dds,512x512,BC7_UNORM
3036,6-3_output\fld\f1f2\texture\f1f0_a0_wara1_d.dds,512x256,BC1_UNORM
3036,7-0_output\fld\f1f2\texture\f1f0_a0_wara1_d.dds,512x256,BC7_UNORM
3037,6-3_output\fld\f1f2\texture\f1f2_b3_becr1_d.dds,512x512,BC1_UNORM
3037,7-0_output\fld\f1f2\texture\f1f2_b3_becr1_d.dds,512x512,BC7_UNORM
3038,6-3_output\fld\f1f2\texture\f1f2_b3_becr1_n.dds,512x512,BC3_UNORM
3038,7-0_output\fld\f1f2\texture\f1f2_b3_becr1_n.dds,512x512,BC7_UNORM
3039,6-3_output\fld\f1f2\texture\f1f2_b3_g0002_d.dds,512x512,BC1_UNORM
3039,7-0_output\fld\f1f2\texture\f1f2_b3_g0002_d.dds,512x512,BC7_UNORM
3040,6-3_output\fld\f1f2\texture\f1f2_b4_fall1_d.dds,256x128,BC1_UNORM
3040,7-0_output\fld\f1f2\texture\f1f2_b4_fall1_d.dds,256x128,BC7_UNORM
3041,6-3_output\fld\f1f2\texture\f1f2_c1_ibr04_d.dds,1024x512,BC1_UNORM
3041,7-0_output\fld\f1f2\texture\f1f2_c1_ibr04_d.dds,1024x512,BC7_UNORM
3042,6-3_output\fld\f1f2\texture\f1f2_d1_metl1_n.dds,512x512,BC3_UNORM
3042,7-0_output\fld\f1f2\texture\f1f2_d1_metl1_n.dds,512x512,BC7_UNORM
